pub_date,web_url;headline
2012-09-28T00:00:00Z;http://www.nytimes.com/2012/09/28/world/middleeast/syrian-rebels-announce-offensive-amid-new-warnings-on-refugees.html;Syrian Rebels Announce Big Offensive in Aleppo
2012-10-10T00:00:00Z;http://www.nytimes.com/2012/10/10/world/europe/sudanese-diplomat-is-expelled-from-norway.html;Norway: Sudanese Envoy Expelled
2012-10-10T00:00:00Z;http://www.nytimes.com/2012/10/10/world/middleeast/us-military-sent-to-jordan-on-syria-crisis.html;U.S. Military Is Sent to Jordan to Help With Crisis in Syria
2012-10-10T00:00:00Z;http://www.nytimes.com/slideshow/2012/10/10/world/middleeast/20121011-SYRIA.html;Syrian Refugees Cross Into Turkey
2012-10-12T00:00:00Z;http://www.nytimes.com/slideshow/2012/10/12/world/americas/20121012HAITI.html;The Trials and Tribulations of a Failed Charity
2012-10-12T00:00:00Z;http://www.nytimes.com/2012/10/12/world/americas/quake-hit-haiti-gains-little-as-wyclef-jean-charity-spends-much.html;In Haiti, Little Can Be Found of a Hip-Hop Artist's Charity
2012-10-13T00:00:00Z;http://www.nytimes.com/2012/10/13/world/middleeast/on-edge-in-turkey-as-syria-war-inches-closer.html;On Edge as Syria's War Knocks Ever Harder on the Door to Turkey
2012-10-13T00:00:00Z;http://www.nytimes.com/slideshow/2012/10/13/world/europe/20121013BORDER.html;Syria's War Edges Closer to Turkey
2012-10-16T07:52:43Z;http://latitude.blogs.nytimes.com/2012/10/16/the-nakba-then-and-now/,The Nakba, Then and Now
2012-10-17T07:58:10Z;http://latitude.blogs.nytimes.com/2012/10/17/clashing-over-jade-ethnic-kachin-continue-to-oppose-the-myanmar-government/,The Jade War
2012-10-26T05:00:52Z;http://lens.blogs.nytimes.com/2012/10/26/in-restive-greece-afghans-greeted-by-xenophobia/,In Restive Greece, Afghans Greeted by Xenophobia
2012-10-27T00:00:00Z;http://www.nytimes.com/2012/10/27/world/asia/dozens-dead-in-myanmar-as-sectarian-violence-erupts-again.html;Dozens Are Killed in Myanmar as Sectarian Violence Flares Again
2012-10-27T00:00:00Z;http://www.nytimes.com/2012/10/27/world/middleeast/winters-approach-adds-to-crisis-as-syrians-continue-to-flee.html;Winter's Approach Adds to Crisis as Refugee Population Swells
2012-10-31T00:56:17Z;http://rendezvous.blogs.nytimes.com/2012/10/31/as-violence-continues-rohingya-find-few-defenders-in-myanmar/,As Violence Continues, Rohingya Find Few Defenders in Myanmar 
2012-11-01T00:00:00Z;http://www.nytimes.com/2012/11/01/world/middleeast/market-rises-at-zaatari-camp-for-syrian-refugees.html;Market Rises, Perfume and All, as Refugees Face a Long Syria War
2012-11-05T00:00:00Z;http://www.nytimes.com/2012/11/05/world/middleeast/in-palestine-abbas-spurs-right-of-return-uproar.html;Palestinian's Remark, Seen as Concession, Stirs Uproar
2012-11-06T00:00:00Z;http://www.nytimes.com/2012/11/06/world/asia/aid-for-refugees-in-myanmar-threatened-by-violence.html;Charity Says Threats Foil Medical Aid in Myanmar
2012-11-10T00:00:00Z;http://www.nytimes.com/2012/11/10/world/middleeast/syrian-refugee-flow-escalates-sharply.html;In One Day, 11,000 Flee Syria as War and Hardship Worsen
2012-11-14T12:30:55Z;http://opinionator.blogs.nytimes.com/2012/11/14/grants-contraband-conundrum/,Grant's Contraband Conundrum
2012-11-17T16:58:25Z;http://www.nytimes.com/video/opinion/100000001908904/syrias-forgotten-refugees.html;Syria's Forgotten
2012-11-18T00:00:00Z;http://www.nytimes.com/2012/11/18/opinion/sunday/kristof-Grandma-Faces-Down-War-in-Syria.html;Inside Syria, a Grandma Faces Down War
2012-11-20T02:29:39Z;http://india.blogs.nytimes.com/2012/11/20/daw-aung-san-suu-kyi-offers-little-hope-for-rohingya-refugees/,Daw Aung San Suu Kyi Offers Little Hope for Rohingya Refugees   
2012-11-20T13:23:38Z;http://green.blogs.nytimes.com/2012/11/20/q-and-a-carnage-and-trade-through-an-all-seeing-lens/,Q and A: Slaughter and Trade, Through an All-Seeing Lens
2012-11-21T15:36:21Z;http://www.nytimes.com/video/world/middleeast/100000001916850/a-refuge-amid-the-strikes.html;Seeking Refuge Amid Strikes
2012-11-23T00:00:00Z;http://www.nytimes.com/2012/11/23/world/africa/congo-army-stops-retreat-and-fights-back.html;In New Tack, Congo's Army Starts to Fight
2012-11-23T00:00:00Z;http://www.nytimes.com/2012/11/23/world/europe/russia-wont-investigate-razvozzhayevs-abduction-claims.html;Russia Won't Investigate Abduction Claims
2012-11-24T00:00:00Z;http://www.nytimes.com/2012/11/24/world/middleeast/syria-blast-kills-4-in-camp.html;Syria: Blast Kills 4 in Camp
2012-11-25T00:00:00Z;http://www.nytimes.com/2012/11/25/world/middleeast/winter-threatens-syrian-refugees-as-aid-falls-short.html;Cold Ravages Syria Refugees as Aid Falters
2012-11-26T00:00:00Z;http://www.nytimes.com/slideshow/2012/11/26/us/20121127_VACANT.html;A Vacant Lot Filled With Promise
2012-11-27T00:00:00Z;http://www.nytimes.com/2012/11/27/us/a-vacant-lot-in-phoenix-offers-refugees-a-taste-of-home.html;A Vacant Lot Offers Refugees a Taste of Home
2012-11-30T00:00:00Z;http://www.nytimes.com/2012/11/30/world/middleeast/palestinians-and-israel-seek-next-step-after-vote.html;After Vote, Palestinians and Israel Search for the Next Step
2012-11-30T00:04:44Z;http://india.blogs.nytimes.com/2012/11/30/the-tibetan-cause-is-not-hopeless-lobsang-sangay-leader-in-exile-says/,The Tibetan Cause Is Not Hopeless, Leader Says
2012-12-01T00:00:00Z;http://www.nytimes.com/2012/12/01/world/middleeast/syrian-refugees-attacked-by-armed-groups-un-says.html;Syrian Refugees Attacked by 'Armed Groups,' U.N. Says
2012-12-03T00:00:00Z;http://www.nytimes.com/2012/12/03/world/americas/displaced-colombians-grapple-with-the-hurdles-of-going-home.html;Displaced Residents Grapple With Hurdles of Going Home
2012-12-06T00:00:00Z;http://www.nytimes.com/2012/12/06/opinion/forgotten-in-iraq.html;'Forgotten in Iraq'
2012-12-12T00:00:00Z;http://www.nytimes.com/2012/12/12/world/middleeast/syrian-armenians-seek-shelter-in-armenia.html;Armenians Fleeing Anew as Syria Erupts in Battle
2012-12-16T00:00:00Z;http://www.nytimes.com/2012/12/16/world/europe/18-men-drown-trying-to-reach-greece.html;18 Men Drown Trying to Reach Greece
2012-12-17T00:00:00Z;http://www.nytimes.com/2012/12/17/world/middleeast/syrian-airstrike-kills-palestinian-refugees.html;A Syrian Airstrike Kills Palestinian Refugees and Costs Assad Support
2012-12-18T00:00:00Z;http://www.nytimes.com/2012/12/18/world/middleeast/syria-warns-palestinians-not-to-aid-rebels-as-camp-residents-flee.html;Syria Warns Refugees Not to Aid Rebels
2012-12-19T00:00:00Z;http://www.nytimes.com/2012/12/19/world/africa/somali-refugees-are-the-target-of-a-roundup-in-kenya.html;Kenya: Somali Refugees Are the Target of a Roundup
2012-12-19T12:31:22Z;http://www.nytimes.com/video/world/middleeast/100000001965246/refugees-struggle-to-survive.html;Syrian Refugees Struggle to Survive
2012-12-20T00:00:00Z;http://www.nytimes.com/2012/12/20/world/middleeast/un-predicts-1-million-syrian-refugees-by-mid-2013.html;U.N. Seeks New Aid for Syria Crisis and Predicts 1 Million Refugees by Mid-2013
2012-12-24T00:00:00Z;http://www.nytimes.com/slideshow/2012/12/24/world/americas/HAITI.html;Despite Billions in Aid, Reconstruction in Haiti Stalls
2012-12-27T00:00:00Z;http://www.nytimes.com/2012/12/27/world/europe/the-italian-paradox-on-refugees.html;In Italy, Shantytowns of Refugees Reflect Paradox on Asylum
2012-12-30T00:00:00Z;http://www.nytimes.com/2012/12/30/world/asia/deadly-bite-of-winter-returns-to-ill-prepared-refugee-camps-of-kabul.html;Winter's Deadly Bite Returns to Refugee Camps of Kabul
2012-12-30T20:56:40Z;http://www.nytimes.com/video/world/asia/100000001980302/deadly-cold-returns.html;In Kabul, Deadly Cold Returns
2012-12-31T00:00:00Z;http://www.nytimes.com/2012/12/31/world/asia/cold-afghan-camps-receive-some-aid-but-shortages-loom.html;Afghan Camps Receive Winter Aid, but Officials Say It Isn't Enough
2012-12-31T00:00:00Z;http://www.nytimes.com/2012/12/31/world/asia/how-to-help.html;how to Help
2013-01-01T00:00:00Z;http://www.nytimes.com/2013/01/01/world/africa/residents-flee-bangui-capital-of-central-africa-republic.html;Fearing Fighting, Residents Flee Capital of Central African Republic
2013-01-03T00:00:00Z;http://www.nytimes.com/2013/01/03/world/africa/central-africa-on-the-brink-rebels-halt-their-advance.html;Central Africa on the Brink, Rebels Halt Their Advance
2013-01-04T00:00:00Z;http://www.nytimes.com/2013/01/04/world/middleeast/syria-hezbollah-lebanon-Nasrallah-.html;hezbollah Chief Urges Lebanon to Help in Syrian Crisis
2013-01-04T05:00:02Z;http://lens.blogs.nytimes.com/2013/01/04/from-bangladesh-a-photo-festival-builds-bridges/,From Bangladesh, a Photo Festival Builds Bridges
2013-01-05T00:00:00Z;http://www.nytimes.com/2013/01/05/world/asia/crackdowns-make-fleeing-north-korea-harder.html;Fleeing North Korea Is Becoming Harder
2013-01-05T13:54:01Z;http://opinionator.blogs.nytimes.com/2013/01/05/dying-for-freedom/,Dying for Freedom
2013-01-09T00:00:00Z;http://www.nytimes.com/2013/01/09/world/middleeast/Hunger-and-Violence-in-Syria.html;Aid Groups for Syrians See Needs Growing More Dire
2013-01-13T00:00:00Z;http://www.nytimes.com/2013/01/13/world/middleeast/fleeing-warfare-syrians-find-more-misery-in-refugee-camp.html;A Desert Cold and Wet Multiplies the Misery of Syrian Refugees
2013-01-13T00:00:00Z;http://www.nytimes.com/slideshow/2013/01/13/world/middleeast/20130113REFUGEES.html;Syrian Camp Faces Storm's Aftermath
2013-01-17T00:00:00Z;http://www.nytimes.com/2013/01/17/world/middleeast/jordan-fire-kills-family-at-camp-for-syrian-refugees.html;Jordan: Fire Kills Family at Camp for Syrian Refugees
2013-01-18T00:00:00Z;http://www.nytimes.com/2013/01/18/world/middleeast/syria-war-developments.html;Jordan Says It Won't Accept New Refugees if Syria Falls
2013-01-19T00:00:00Z;http://www.nytimes.com/2013/01/19/world/asia/kachin-refugees-reported-to-flee-myanmar-to-china.html;Myanmar Announces a Cease-Fire in Assault Against Kachin Rebels
2013-01-19T00:00:00Z;http://www.nytimes.com/2013/01/19/world/africa/un-refugee-agency-warns-of-crisis-in-mali.html;U.N. Refugee Agency Warns of Crisis in Mali
2013-01-21T00:00:00Z;http://www.nytimes.com/2013/01/21/opinion/the-syrian-refugee-crisis.html;The Syrian Refugee Crisis
2013-01-22T00:00:00Z;http://www.nytimes.com/2013/01/22/world/europe/italy-said-to-turn-back-asylum-seekers-from-greece.html;Italy Often Turns Back Asylum Seekers Arriving Illegally From Greece, Report Says
2013-01-26T00:00:00Z;http://www.nytimes.com/2013/01/26/world/middleeast/syrian-refugees-entering-jordan-in-record-numbers-un-says.html;U.N. Cites Record Numbers as Syrians Flee to Jordan
2013-01-27T00:00:00Z;http://www.nytimes.com/interactive/2013/01/27/world/middleeast/growth-of-the-zaatari-refugee-camp.html;Growth of the Zaatari Refugee Camp
2013-01-28T00:00:00Z;http://www.nytimes.com/2013/01/28/world/middleeast/refugee-crisis-grows-as-violence-flares-across-syria.html;Israel Girds for Attacks as Syria Falls Apart
2013-02-02T00:00:00Z;http://www.nytimes.com/2013/02/02/world/middleeast/syria-crisis.html;Soldiers in Lebanon Die in Raid Near Syria
2013-02-02T00:00:00Z;http://www.nytimes.com/2013/02/02/world/africa/thousands-displaced-in-darfur-as-tribes-battle-over-mine.html;Tribal Battles Displace Thousands in Darfur
2013-02-09T00:00:00Z;http://www.nytimes.com/2013/02/09/world/middleeast/syria-refugees.html;U.N. Says 5,000 Syrians a Day Are Now Fleeing War
2013-02-09T00:00:00Z;http://www.nytimes.com/slideshow/2013/02/09/world/middleeast/20130210-REFUGEES.html;Syrian Refugees
2013-02-10T00:00:00Z;http://www.nytimes.com/2013/02/10/world/middleeast/mortars-kill-several-in-a-refugee-camp-in-iraq.html;Six Killed in Shelling of Iranian Refugee Camp in Iraq
2013-02-14T04:35:44Z;http://latitude.blogs.nytimes.com/2013/02/14/germanys-tough-stance-on-refugees/,Barbarians at the Gate
2013-02-20T12:11:15Z;http://opinionator.blogs.nytimes.com/2013/02/20/harriet-jacobss-war/;harriet Jacobs's War
2013-02-23T00:00:00Z;http://www.nytimes.com/interactive/2013/02/23/world/middleeast/Refugee-Influx-Threatens-Balance-in-Lebanon.html;Refugee Influx Threatens Balance in Lebanon
2013-02-23T19:33:38Z;http://www.nytimes.com/video/world/middleeast/100000002080990/languishing-in-lebanon.html;Languishing in Lebanon
2013-02-24T00:00:00Z;http://www.nytimes.com/2013/02/24/world/middleeast/syrian-flood-into-lebanon-stirs-fear-of-looming-disaster.html;Swollen With Syrian Refugees, Lebanon Feels Its Stitching Fray
2013-02-27T05:00:11Z;http://lens.blogs.nytimes.com/2013/02/27/land-and-loss-in-colombia/,Land and Loss in Colombia
2013-02-28T00:00:00Z;http://www.nytimes.com/2013/02/28/world/middleeast/un-official-for-refugees-says-syria-is-near-crisis.html;U.N. Warns of Dire Rise in Refugees From Syria
2013-02-28T00:00:00Z;http://www.nytimes.com/interactive/2013/02/28/world/middleeast/The-Northern-Front-of-the-Syrian-War.html;Map of the Northern Front of the Syrian War
2013-03-07T00:00:00Z;http://www.nytimes.com/2013/03/07/world/middleeast/number-of-syrian-refugees-hits-1-million-un-says.html;Number of Syrian Refugees Hits 1 Million, U.N. Says
2013-03-07T00:00:00Z;http://www.nytimes.com/2013/03/07/us/helping-immigrants-adjust-to-new-england-winters.html;helping Immigrants Warm to Winter
2013-03-08T00:00:00Z;http://www.nytimes.com/slideshow/2013/03/08/world/middleeast/20130308RELIEF.html;Little Relief in North Syria, Where Need Is Acute
2013-03-09T00:00:00Z;http://www.nytimes.com/2013/03/09/world/middleeast/in-syrias-rebel-strongholds-foreign-aid-yields-anger.html;In Parts of Syria, Lack of Assistance 'Is a Catastrophe'
2013-03-13T05:00:21Z;http://lens.blogs.nytimes.com/2013/03/13/daily-life-in-syrias-civil-war/,Daily Life in Syria's Civil War
2013-03-20T00:00:00Z;http://www.nytimes.com/2013/03/20/nyregion/used-to-baghdads-battles-and-adjusting-to-new-yorks-bustle.html;Used to Baghdad's Battles, and Adjusting to New York's Bustle
2013-03-22T00:00:00Z;http://www.nytimes.com/2013/03/22/world/asia/pakistan-camp-for-refugees-attacked.html;Pakistan: Camp for Refugees Attacked
2013-03-23T00:00:00Z;http://www.nytimes.com/2013/03/23/world/asia/thailand-fire-at-refugee-camp.html;Thailand: Fire at Refugee Camp
2013-03-23T00:00:00Z;http://www.nytimes.com/2013/03/23/world/asia/fire-at-refugee-camp-in-thailand.html;Thailand: Deadly Fires Erupts at Refugee Camp
2013-03-24T00:00:00Z;http://www.nytimes.com/2013/03/24/world/middleeast/syrians-fleeing-home-crowd-in-roman-caves.html;Jammed in Roman Caves, Ducking Syria's War
2013-03-27T00:00:00Z;http://www.nytimes.com/2013/03/27/world/africa/liberia-refugee-return-is-halted.html;Liberia: Refugee Return Is Halted
2013-03-29T00:00:00Z;http://www.nytimes.com/2013/03/29/world/europe/turkey-reverses-plans-to-deport-130-syrian-refugees.html;Turkey and Israel Feel the Effect as Syria's Civil War Fuels Tensions at Borders
2013-04-01T00:00:00Z;http://www.nytimes.com/2013/04/01/world/asia/afghan-debts-painful-payment-a-daughter-6.html;Painful Payment for Afghan Debt: A Daughter, 6
2013-04-01T00:00:00Z;http://www.nytimes.com/slideshow/2013/04/01/world/asia/20130331-kabul-ss.html;hardships in Afghan Refugee Camps
2013-04-02T00:00:00Z;http://www.nytimes.com/2013/04/02/world/asia/donor-pays-afghan-familys-debt-but-questions-remain.html;Afghan Who Agreed to Trade His Daughter to End a Debt Says It Was Paid
2013-04-05T00:00:00Z;http://www.nytimes.com/2013/04/05/world/middleeast/syrias-refugees-overwhelming-relief-efforts-and-host-countries-un-official-says.html;Syria's Refugees Overwhelming Relief Efforts and Host Countries, U.N. Official Says
2013-04-06T00:00:00Z;http://www.nytimes.com/2013/04/06/world/asia/buddhist-muslim-tensions-spread-as-detainees-die-in-indonesia.html;Buddhist-Muslim Tensions Spread as 8 Detainees Die in Indonesia
2013-04-06T00:00:00Z;http://www.nytimes.com/2013/04/06/world/middleeast/un-agency-suspends-services-after-violent-protest-in-gaza.html;U.N. Agency Suspends Food Aid in Gaza After Protesters Break Into Its Compound
2013-04-06T00:00:00Z;http://www.nytimes.com/2013/04/06/world/middleeast/un-says-aid-for-syria-refugees-is-running-out.html;U.N. Says It Is Running Out of Money to Assist Wave of Refugees From Syria
2013-04-13T00:00:00Z;http://www.nytimes.com/2013/04/13/opinion/help-for-syrian-refugees.html;help for Syrian Refugees
2013-04-14T00:00:00Z;http://www.nytimes.com/2013/04/14/world/asia/china-makes-inroads-in-nepal-stemming-tibetan-presence.html;China Makes Inroads in Nepal, and Stanches Tibetan Influx
2013-04-20T00:00:00Z;http://www.nytimes.com/2013/04/20/opinion/beslan-meets-columbine.html;Beslan Meets Columbine
2013-04-21T00:00:00Z;http://www.nytimes.com/2013/04/21/nyregion/after-egyptian-revolution-an-influx-of-copts-at-a-queens-church.html;In Queens, Finding Refuge From Unrest in Egypt
2013-04-21T00:00:00Z;http://www.nytimes.com/2013/04/21/world/middleeast/tensions-high-after-riot-at-syrian-refugee-camp-in-jordan.html;Tensions High After Riot at Syrian Refugee Camp in Jordan
2013-04-28T00:00:00Z;http://www.nytimes.com/2013/04/28/world/asia/my-dark-times-a-survivors-story.html;My Dark Times: A Survivor's Story
2013-04-28T00:00:00Z;http://www.nytimes.com/2013/04/28/world/middleeast/fire-kills-4-brothers-at-camp-for-syria-refugees.html;4 Young Brothers Die in Fire at Camp for Syria Refugees in Jordan
2013-04-28T00:00:00Z;http://www.nytimes.com/2013/04/28/world/asia/fleeing-violence-in-pakistan-hazaras-brave-uncertain-journey.html;Fleeing Pakistan Violence, Hazaras Brave Uncertain Journey
2013-05-08T23:54:25Z;http://www.nytimes.com/video/world/middleeast/100000002213906/syrian-refugees-cross-into-uncertainty-.html;Syrian Refugees Cross Into Uncertainty
2013-05-09T00:00:00Z;http://www.nytimes.com/interactive/2013/05/09/world/middleeast/zaatari.html;Syrian Refugees Struggle at Zaatari Camp
2013-05-09T00:00:00Z;http://www.nytimes.com/2013/05/09/world/middleeast/syrian-refugees-in-jordan-struggle-to-survive.html;A Lost Generation: Young Syrian Refugees Struggle to Survive
2013-05-09T10:19:20Z;http://www.nytimes.com/video/world/middleeast/100000002216154/syrian-refugee-crisis-growing-.html;Syrian Refugee Crisis Growing
2013-05-12T00:00:00Z;http://www.nytimes.com/2013/05/12/world/middleeast/bombings-in-turkish-border-town.html;Car Bombings Kill Dozens in Center of Turkish Town Near the Syrian Border
2013-05-15T00:00:00Z;http://www.nytimes.com/2013/05/15/world/asia/myanmar-under-siege-at-home-refugees-are-feared-lost-at-sea.html;Myanmar: Under Siege at Home, Refugees Are Feared Lost at Sea
2013-05-24T00:00:00Z;http://www.nytimes.com/2013/05/24/world/africa/new-strife-in-darfur-leaves-many-seeking-refuge.html;New Strife in Darfur Leaves Many Seeking Refuge
2013-05-24T21:49:23Z;http://www.nytimes.com/video/world/middleeast/100000002231862/creating-order-from-chaos.html;Creating Order From Chaos
2013-05-25T00:00:00Z;http://www.nytimes.com/2013/05/25/world/middleeast/kilian-kleinschmidt-calm-boss-at-center-of-a-syrian-refugee-camps-chaos.html;Calm Boss Overseeing a Syrian Refugee Camp's Chaos
2013-05-26T00:00:00Z;http://www.nytimes.com/2013/05/26/us/in-california-gardening-for-mental-health.html;Seeking Serenity in a Patch of California Land
2013-06-03T02:59:30Z;http://india.blogs.nytimes.com/2013/06/03/why-the-return-of-kashmiri-pandits-is-still-a-distant-dream/,Why the Return of Kashmiri Pandits Is Still a Distant Dream
2013-06-06T00:00:00Z;http://www.nytimes.com/2013/06/06/world/africa/nigerian-refugees-accuse-army-of-excess-force.html;In Nigeria, 'Killing People Without Asking Who They Are'
2013-06-06T00:00:00Z;http://www.nytimes.com/slideshow/2013/06/06/world/africa/06nigeria-slideshow.html;Nigerians Flee What They Call Indiscriminate Killings
2013-06-07T00:00:00Z;http://www.nytimes.com/2013/06/07/world/middleeast/syrian-forces-pursue-insurgents-who-fled-fallen-town.html;Syrian Forces Chase Rebels Who Fled Fallen Town
2013-06-08T00:00:00Z;http://www.nytimes.com/2013/06/08/world/middleeast/syria.html;In Its Biggest Appeal Ever, U.N. Requests $5 Billion in Humanitarian Aid for Syria
2013-06-19T00:00:00Z;http://www.nytimes.com/2013/06/19/world/middleeast/un-reports-increased-number-of-displaced-people.html;U.N. Reports Increased Number of Displaced People
2013-06-20T00:00:00Z;http://www.nytimes.com/2013/06/20/opinion/lebanon-overrun-by-syrian-refugees.html;Lebanon, Overrun by Syrian Refugees
2013-06-23T00:00:00Z;http://www.nytimes.com/2013/06/23/us/communist-is-still-a-dirty-word-in-vietnamese-immigrant-enclaves.html;'Communist' Is Still a Dirty Word in Vietnamese Immigrant Enclaves
2013-06-29T00:00:00Z;http://www.nytimes.com/2013/06/29/world/asia/australian-leader-warns-opposition-may-provoke-military-clash.html;Migrant Plan Poses Risks for Australia, Leader Says
2013-06-29T00:00:00Z;http://www.nytimes.com/2013/06/29/opinion/bhutan-is-no-shangri-la.html;Bhutan Is No Shangri-La
2013-07-09T00:00:00Z;http://www.nytimes.com/2013/07/09/world/europe/pope-offers-mass-on-island-beacon-for-refugees.html;Pope Offers Mass on Island Beacon for Refugees
2013-07-15T00:00:00Z;http://www.nytimes.com/2013/07/15/world/africa/rebels-drive-more-than-60000-from-congo-to-uganda.html;Rebels Drive More Than 60,000 From Congo to Uganda
2013-07-19T00:00:00Z;http://www.nytimes.com/2013/07/19/world/middleeast/touring-refugee-camp-kerry-sees-mounting-syrian-suffering.html;Touring Refugee Camp, Kerry Sees Mounting Syrian Suffering
2013-07-20T00:00:00Z;http://www.nytimes.com/2013/07/20/world/asia/australia-adopts-tough-measures-to-curb-asylum-seekers.html;Australia Adopts Tough Measures to Curb Asylum Seekers
2013-07-20T14:32:00Z;http://www.nytimes.com/video/opinion/100000002347118/win-a-trip-2013.html;Win a Trip 2013
2013-07-21T00:00:00Z;http://www.nytimes.com/2013/07/21/opinion/sunday/darfur-in-2013-sounds-awfully-familiar.html;Darfur in 2013 Sounds Awfully Familiar
2013-07-22T00:00:00Z;http://www.nytimes.com/2013/07/22/world/asia/australia-defends-new-refugee-policy-despite-riot.html;Australia Defends New Refugee Policy, Despite Riot
2013-07-22T07:13:44Z;http://india.blogs.nytimes.com/2013/07/22/an-afghan-church-grows-in-delhi/,An Afghan Church Grows in Delhi
2013-07-22T20:56:06Z;http://www.nytimes.com/video/opinion/100000002350917/congo-the-road-to-ruin.html;Congo: The Road to Ruin
2013-07-23T00:00:00Z;http://www.nytimes.com/2013/07/23/opinion/congo-the-road-to-ruin.html;'Congo: The Road to Ruin'
2013-07-24T00:00:00Z;http://www.nytimes.com/2013/07/24/world/asia/indonesia-60-missing-in-sinking-of-refugees-boat-to-australia.html;Indonesia: 60 Missing in Sinking of Refugees' Boat to Australia
2013-07-24T21:14:07Z;http://www.nytimes.com/video/opinion/100000002354550/darfur-forgotten-too-soon.html;Darfur, Forgotten Too Soon
2013-07-25T00:00:00Z;http://www.nytimes.com/2013/07/25/world/asia/3-dead-scores-missing-from-australia-bound-migrant-boa.html;3 Dead After Migrants' Boat Capsizes on Way to Australia
2013-07-26T00:00:00Z;http://www.nytimes.com/2013/07/26/world/middleeast/kerry-visits-un-to-discuss-world-crises.html;Kerry, at U.N., Discusses Crises in Africa, Syria and Mideast
2013-07-26T00:00:00Z;http://www.nytimes.com/2013/07/26/world/asia/un-troubled-by-australias-new-policy-on-asylum-seekers.html;U.N. 'Troubled' by Australia's New Policy on Asylum Seekers
2013-07-29T04:15:34Z;http://india.blogs.nytimes.com/2013/07/29/a-reunion-for-war-survivors-who-escaped-to-india/,A Reunion for War Survivors Who Escaped to India 
2013-08-01T11:04:17Z;http://latitude.blogs.nytimes.com/2013/08/01/sour-on-syrian-refugees/,Sour on Syrian Refugees
2013-08-08T00:00:00Z;http://www.nytimes.com/2013/08/08/world/europe/italy-after-delays-stranded-migrants-land.html;Italy: After Delays, Stranded Migrants Land
2013-08-15T00:00:00Z;http://www.nytimes.com/2013/08/15/world/middleeast/jordan-asks-for-help-in-securing-border-with-syria.html;Jordan Asks for Assistance in Securing Syrian Border
2013-08-16T00:00:00Z;http://www.nytimes.com/2013/08/16/world/middleeast/for-the-us-in-jordan-command-central-is-a-steel-warehouse.html;With Eyes on Syria, U.S. Turns Warehouse Into Support Hub for Jordan
2013-08-19T12:49:30Z;http://bits.blogs.nytimes.com/2013/08/19/children-lost-in-war-zones-and-disasters-find-their-families-with-an-app/,Children Lost in War Zones and Disasters Find Their Families With an App
2013-08-20T00:00:00Z;http://www.nytimes.com/2013/08/20/world/middleeast/syria-thousands-flee-to-iraq.html;Syria: Thousands Flee to Iraq
2013-08-23T00:00:00Z;http://www.nytimes.com/2013/08/23/world/asia/un-criticizes-australia-over-asylum-policy.html;U.N. Presses Australia to Release 46 Refugees
2013-08-23T00:00:00Z;http://www.nytimes.com/2013/08/23/world/europe/france-congolese-general-charged-in-refugees-disappearance.html;France: Congolese General Charged in Refugees' Disappearance
2013-08-23T00:00:00Z;http://www.nytimes.com/slideshow/2013/08/23/world/middleeast/20130823REFUGEE-Big.html;Syrian Kurds Flee to Northern Iraq
2013-08-23T00:00:00Z;http://www.nytimes.com/slideshow/2013/08/23/world/middleeast/20130823REFUGEE.html;Syrian Kurds Flee to Northern Iraq
2013-08-24T00:00:00Z;http://www.nytimes.com/2013/08/24/world/asia/north-and-south-korea-begin-talks-on-reuniting-divided-families.html;North and South Korea Set Dates for Family Reunions After 3-Year Hiatus
2013-08-24T00:00:00Z;http://www.nytimes.com/2013/08/24/world/middleeast/syrian-kurds-find-more-than-a-refuge-in-iraqi-kurdistan.html;Syrian Kurds Find More Than a Refuge in Northern Iraq
2013-08-24T00:00:00Z;http://www.nytimes.com/2013/08/24/world/middleeast/syria-un-notes-shameful-milestone.html;Syria: U.N. Notes 'Shameful Milestone'
2013-08-27T00:00:00Z;http://www.nytimes.com/2013/08/27/world/middleeast/israeli-raid-on-palestinian-camp-turns-deadly.html;Israeli Raid in West Bank Erupts Into a Deadly Riot
2013-08-27T00:00:00Z;http://www.nytimes.com/2013/08/27/world/asia/seeking-asylum-in-australia-refugees-find-a-policy-in-flux.html;Seeking Asylum in Australia, Refugees Find a Policy in Flux
2013-09-03T00:00:00Z;http://www.nytimes.com/2013/09/03/world/middleeast/flow-of-refugees-out-of-syria-passes-two-million.html;Flow of Refugees Out of Syria Passes Two Million
2013-09-05T00:00:00Z;http://www.nytimes.com/interactive/2013/09/05/world/middleeast/Syrian-Refugees-in-Lebanon.html;The Refugees
2013-09-06T00:00:00Z;http://www.nytimes.com/interactive/2013/09/06/world/middleeast/syria-quiz.html;Syria News Quiz
2013-09-07T00:00:00Z;http://www.nytimes.com/2013/09/07/world/middleeast/syrian-refugees-reach-havens-in-lebanon.html;Crossing Deadly Landscapes, Syrians Reach Havens in Lebanon
2013-09-07T00:00:00Z;http://www.nytimes.com/2013/09/07/world/europe/dutch-peacekeepers-are-found-responsible-for-deaths.html;Dutch Peacekeepers Are Found Responsible for Deaths
2013-09-08T00:00:00Z;http://www.nytimes.com/2013/09/08/world/middleeast/in-egypt-a-welcome-for-refugees-turns-bitter.html;In Egypt, a Welcome for Syrian Refugees Turns Bitter
2013-09-11T00:00:00Z;http://www.nytimes.com/2013/09/11/world/europe/germany-to-accept-syrian-refugees.html;Germany to Accept Syrian Refugees
